HighIncomeDev,AgeOrdinals,OrgSizeOrdinals,EdLevelOrdinals,RemoteOrdinals,YearsCodePro,PurchaseInfluence,"Employed, full-time","Employed, part-time","Independent contractor, freelancer, or self-employed","Student, full-time","Student, part-time",Not employed,DevType,Country,Industry
True,39,7499.5,6,2,13,0,1,0,0,0,0,0,1304,1239,12087
False,39,299.5,5,1,10,1,1,0,0,0,0,0,318,95,12087
True,29,59.5,5,1,5,0,1,0,0,0,0,0,215,209,652
True,29,14.5,6,1,2,0,1,0,0,0,0,0,4461,340,12087
False,49,5.5,5,1,24,2,1,0,0,0,0,0,709,527,592
False,49,299.5,4,2,22,0,1,0,0,0,0,0,423,503,401
True,29,299.5,5,2,8,1,1,0,0,0,0,0,994,209,278
True,39,59.5,7,1,14,1,1,0,0,0,0,0,709,340,12087
False,29,299.5,5,2,5,0,1,0,1,0,0,0,7935,117,848
False,21,14.5,5,2,0,0,1,0,1,0,0,0,4461,1160,12087
True,39,59.5,5,1,20,1,0,1,1,0,0,0,7935,491,12087
False,39,14.5,6,1,15,1,1,0,0,0,0,0,7935,838,12087
False,21,10000.0,5,2,6,0,1,0,1,0,0,0,7935,538,12087
True,39,10000.0,5,1,3,1,1,0,0,0,0,0,182,444,446
False,29,14.5,7,1,4,0,1,0,0,0,0,0,4461,491,12087
False,29,299.5,5,2,7,1,1,0,0,0,0,0,4461,69,675
False,21,299.5,1,0,5,1,1,0,0,0,0,0,7935,208,684
False,39,10000.0,6,1,14,1,1,0,0,0,0,0,423,962,12087
True,29,10000.0,7,1,11,0,1,0,0,0,0,0,343,1239,592
False,21,59.5,1,0,3,1,1,0,0,0,0,0,7935,117,684
False,29,2999.5,5,0,9,0,1,0,0,0,0,0,753,962,799
True,39,59.5,5,1,19,1,1,0,0,0,0,0,4461,208,12087
True,39,14.5,3,1,8,0,1,0,0,0,0,0,4461,1798,12087
False,29,749.5,5,2,7,0,0,0,1,0,0,0,7935,176,799
True,29,2999.5,5,2,6,0,1,0,0,0,0,0,1304,3865,652
False,21,59.5,1,1,3,0,1,0,0,0,0,0,7935,538,12087
True,49,1.0,5,2,5,2,0,0,1,0,0,0,7935,3865,12087
False,39,2999.5,6,0,2,1,0,1,0,0,1,0,7935,838,12087
True,39,299.5,5,2,18,1,1,0,0,0,0,0,7935,1239,341
False,49,5.5,6,0,23,1,1,0,0,0,0,0,994,253,12087
True,29,10000.0,6,0,6,1,1,0,0,0,0,0,343,46,12087
True,39,299.5,6,0,10,1,1,0,0,0,0,0,1304,253,278
True,39,2999.5,6,1,20,0,1,0,0,0,0,0,423,1798,684
False,49,5.5,3,0,25,2,1,0,0,0,0,0,7935,425,652
False,29,299.5,5,0,9,0,1,0,0,0,0,0,7935,962,684
True,29,59.5,6,1,6,1,1,0,0,0,0,0,501,838,675
True,29,5.5,6,2,10,2,1,0,0,0,0,0,7935,838,12087
False,21,299.5,5,2,1,1,1,0,0,0,0,0,7935,962,675
False,29,59.5,6,2,3,0,1,0,0,0,0,0,4461,1160,684
False,39,59.5,7,1,11,1,1,0,0,0,0,0,994,1798,12087
False,29,59.5,3,0,7,1,1,0,0,0,0,0,7935,503,12087
False,49,299.5,6,1,4,0,1,0,0,0,0,0,1304,491,1531
False,39,2999.5,6,2,22,2,0,1,0,0,0,0,7935,425,12087
False,21,299.5,5,2,4,2,1,0,0,0,0,0,4461,1160,848
True,39,299.5,5,2,6,1,1,0,0,0,0,0,4461,1239,799
False,39,10000.0,3,1,5,0,1,0,0,0,0,0,439,155,1531
True,21,299.5,6,2,4,0,1,0,0,0,0,0,7935,1160,12087
False,29,10000.0,5,2,9,0,0,0,1,0,0,0,753,53,675
True,29,59.5,6,2,11,1,1,0,0,0,0,0,7935,100,12087
True,29,59.5,5,0,10,2,1,0,0,0,0,0,501,185,12087
True,49,1.0,3,1,25,2,0,0,1,0,0,0,7935,527,12087
False,21,20.0,5,1,0,0,1,0,0,0,0,0,753,109,12087
True,39,299.5,6,2,19,1,0,1,1,0,0,0,439,1160,12087
False,29,59.5,4,1,2,0,1,0,0,0,0,0,994,838,12087
False,29,7499.5,1,1,2,1,0,1,0,0,0,0,371,310,278
False,21,59.5,5,1,0,0,0,1,0,1,0,0,83,1798,1531
False,21,10000.0,5,2,3,1,0,1,0,1,0,0,994,1798,12087
True,29,299.5,6,2,5,0,0,1,1,1,0,0,155,253,1531
False,29,5.5,6,2,10,2,0,0,1,0,0,0,211,82,12087
False,29,59.5,6,1,12,1,1,0,0,0,0,0,4461,838,465
False,21,14.5,5,1,3,1,1,0,0,0,0,0,994,1239,1531
True,59,5.5,3,0,40,2,1,0,0,0,0,0,423,191,12087
False,49,299.5,6,1,6,0,1,0,0,0,0,0,709,538,460
True,49,299.5,1,2,35,2,1,0,0,0,0,0,7935,1239,12087
False,29,299.5,5,1,6,0,1,0,0,0,0,0,4461,491,12087
True,59,10000.0,7,0,23,0,1,0,0,0,0,0,994,838,12087
False,29,2999.5,5,1,5,0,1,0,0,0,0,0,7935,171,12087
True,39,299.5,6,2,10,0,1,0,0,0,0,0,51,425,12087
False,29,10000.0,5,2,2,0,1,0,0,0,0,0,7935,962,12087
False,29,59.5,5,0,2,0,1,0,0,0,0,0,4461,209,12087
True,29,59.5,5,2,10,1,1,0,0,0,0,0,4461,527,12087
True,21,59.5,5,0,3,0,0,1,0,0,1,0,7935,340,12087
False,29,59.5,5,2,4,0,1,0,0,0,0,0,1304,1160,12087
True,21,749.5,5,1,0,0,1,0,0,0,0,0,7935,3865,12087
False,39,59.5,6,0,8,0,1,0,0,0,0,0,7935,219,592
True,39,5.5,4,2,11,2,1,0,0,0,0,0,7935,1798,652
False,29,59.5,7,1,20,0,1,0,1,0,0,0,7935,838,12087
True,39,299.5,5,1,24,1,1,0,0,0,0,0,7935,1239,799
True,39,5.5,5,2,22,2,0,0,1,0,0,0,211,109,12087
True,39,10000.0,5,2,15,0,1,0,0,0,0,0,4461,838,12087
False,29,14.5,6,2,7,2,1,0,0,0,0,0,7935,1798,1531
False,49,749.5,6,1,25,1,1,0,1,0,0,0,501,20,12087
True,49,1.0,6,0,25,2,0,0,1,0,0,1,7935,82,12087
False,21,10000.0,5,2,2,0,1,0,0,1,0,0,7935,1160,12087
False,21,1.0,3,2,6,2,0,1,1,1,0,0,318,209,12087
False,39,299.5,7,2,10,1,1,0,0,0,0,0,994,71,12087
False,21,59.5,5,1,1,0,1,0,0,0,1,0,4461,1798,401
False,29,5.5,6,0,7,1,1,0,0,0,0,0,7935,117,684
True,29,59.5,6,1,13,0,1,0,0,0,0,0,4461,1239,799
False,39,299.5,5,0,13,0,1,0,0,0,0,0,994,43,460
True,29,299.5,6,2,3,1,1,0,0,0,0,0,4461,1798,12087
False,39,299.5,5,1,1,0,1,0,0,0,0,0,7935,1239,592
False,29,299.5,5,1,6,2,1,0,0,0,0,0,7935,1239,592
True,59,1.0,6,1,28,1,0,0,1,0,0,0,371,527,12087
False,29,299.5,6,2,7,0,1,0,0,0,0,0,7935,1160,12087
True,49,59.5,2,1,3,1,1,0,0,0,0,0,7935,1239,12087
False,39,299.5,4,1,19,1,1,0,0,0,0,0,7935,491,12087
True,29,299.5,5,1,12,0,1,0,0,0,0,0,994,1239,12087
True,29,10000.0,6,0,6,0,1,0,0,0,0,0,4461,69,278
False,29,10000.0,3,1,6,0,1,0,0,0,0,0,4461,538,401
False,21,59.5,3,1,6,2,1,0,0,0,0,0,371,219,12087
False,21,2999.5,5,2,4,0,1,0,0,0,0,0,215,219,12087
False,39,14.5,5,2,16,1,1,0,0,0,0,0,7935,620,12087
True,29,10000.0,5,1,10,0,1,0,0,0,0,0,7935,962,12087
False,21,10000.0,5,0,1,0,1,0,0,0,0,0,1304,962,592
True,39,1.0,5,1,15,2,0,0,1,0,0,0,7935,185,12087
False,29,10000.0,5,1,5,1,1,0,0,0,0,0,7935,491,12087
True,39,7499.5,5,1,20,2,1,0,0,0,0,0,7935,1239,12087
False,29,1.0,3,2,3,1,0,0,1,0,0,0,83,117,12087
False,29,299.5,3,1,3,1,1,0,0,0,0,0,7935,155,12087
True,49,59.5,5,2,23,1,1,0,0,0,0,0,4461,503,12087
False,29,299.5,6,1,2,0,1,0,0,0,0,0,4461,838,12087
False,29,59.5,6,2,9,0,1,0,0,0,0,0,4461,1160,12087
False,39,749.5,5,2,10,1,1,0,0,0,0,0,753,176,12087
False,39,2999.5,5,2,7,0,1,0,0,0,0,0,994,962,675
False,29,10000.0,5,1,3,0,0,0,1,0,0,0,501,152,460
False,29,14.5,5,1,10,2,1,0,0,0,0,0,709,46,12087
False,21,14.5,5,0,0,0,1,0,0,0,0,0,4461,156,12087
False,21,2999.5,5,2,3,0,1,0,0,0,1,0,1304,1160,12087
False,21,59.5,5,2,3,1,1,0,0,0,0,0,1304,68,684
False,29,7499.5,6,1,7,0,1,0,0,0,0,0,7935,1798,592
False,29,2999.5,5,1,6,2,1,0,1,0,0,0,7935,962,12087
True,29,59.5,5,1,8,2,1,0,0,0,0,0,7935,527,592
False,49,59.5,5,1,15,1,1,0,0,0,0,0,753,838,12087
True,29,59.5,7,2,5,1,1,0,0,0,0,0,4461,1239,12087
False,29,10000.0,5,1,11,0,1,0,0,0,0,0,709,503,12087
False,39,10000.0,6,1,9,2,1,0,0,0,0,0,7935,962,12087
True,39,749.5,5,1,12,1,1,0,0,0,0,0,7935,1239,675
False,29,299.5,5,1,5,1,0,1,0,0,1,0,7935,310,1531
True,39,59.5,5,2,16,2,1,0,1,0,0,0,7935,171,12087
True,39,14.5,6,2,16,1,1,0,1,0,0,0,7935,340,12087
False,29,59.5,5,1,7,1,1,0,0,0,0,0,7935,527,12087
True,39,2999.5,6,2,14,1,0,0,1,0,0,0,7935,1160,848
False,39,5.5,6,0,15,2,0,0,1,0,0,0,994,538,401
True,29,14.5,5,0,9,1,1,1,0,0,0,0,7935,340,684
False,29,14.5,3,0,3,0,1,0,0,0,0,0,4461,310,12087
True,29,10000.0,6,1,5,0,1,0,0,0,0,0,4461,185,799
False,29,14.5,2,2,11,1,1,0,0,0,0,0,7935,1160,1531
False,29,749.5,5,1,8,2,1,0,0,1,1,0,92,90,12087
True,49,2999.5,3,1,26,1,1,0,0,0,0,0,1304,1798,12087
False,21,5.5,2,0,2,2,1,0,1,0,0,0,994,191,684
False,29,10000.0,6,2,3,0,1,0,0,0,0,0,343,155,12087
True,29,7499.5,5,1,8,0,1,0,0,0,0,0,501,538,12087
True,39,59.5,3,2,11,1,1,0,1,0,0,0,7935,786,12087
False,29,59.5,5,0,3,0,1,0,0,0,0,0,7935,1798,12087
False,29,14.5,5,1,3,0,1,0,0,0,0,0,4461,30,12087
True,59,299.5,5,0,31,2,1,0,0,0,0,0,423,1239,1531
False,39,299.5,5,2,15,0,1,0,0,0,0,0,7935,1239,12087
False,29,2999.5,5,1,6,0,0,1,0,0,0,0,4461,527,12087
True,49,20.0,6,2,11,1,1,0,0,0,0,0,7935,3865,341
False,29,1.0,5,2,3,0,1,0,1,0,0,0,1304,53,12087
True,29,299.5,5,2,10,1,1,0,1,0,0,0,7935,79,12087
False,39,5.5,5,2,10,1,0,1,0,0,0,0,7935,1239,12087
False,29,10000.0,6,1,10,1,1,0,0,0,0,0,994,962,675
False,29,59.5,4,0,5,1,1,0,0,0,0,0,7935,140,652
True,29,7499.5,5,1,13,1,1,0,0,0,0,0,423,962,799
True,29,299.5,5,2,11,1,1,0,1,0,0,0,7935,68,12087
False,29,299.5,5,0,5,2,1,0,1,0,0,0,7935,620,592
False,49,59.5,6,0,25,0,1,0,0,0,0,0,75,219,12087
True,29,299.5,5,2,10,2,1,0,0,0,0,0,7935,152,652
True,39,2999.5,6,1,15,1,1,0,0,0,0,0,709,1239,1531
False,29,14.5,5,0,3,1,1,0,0,0,0,0,4461,620,12087
False,29,14.5,6,0,2,1,1,0,0,0,0,0,4461,425,12087
True,39,749.5,5,1,11,0,1,0,0,0,0,0,7935,1798,12087
True,29,59.5,5,1,5,1,1,0,0,0,1,0,753,1798,799
False,29,299.5,3,2,3,0,0,0,1,0,0,0,1304,56,12087
True,29,10000.0,5,1,7,1,1,0,0,0,0,0,7935,1798,12087
True,29,7499.5,5,1,10,0,1,0,1,0,1,0,7935,1798,12087
True,29,14.5,5,2,9,0,1,0,0,0,0,0,7935,1239,465
True,29,10000.0,6,2,8,0,1,0,0,0,0,0,7935,1798,592
False,49,7499.5,6,2,30,1,1,0,1,0,0,0,4461,620,12087
False,29,59.5,6,1,3,0,1,0,0,0,0,0,753,1160,12087
False,29,5.5,5,1,10,2,0,0,1,0,0,0,51,962,12087
True,29,59.5,7,1,8,1,1,0,0,0,0,0,7935,1798,203
True,39,1.0,3,2,20,2,0,0,1,0,0,0,4461,527,12087
False,29,299.5,3,2,8,1,0,1,0,0,0,0,7935,219,592
False,21,2999.5,6,2,3,0,1,0,0,0,0,0,7935,1160,848
False,21,10000.0,6,0,0,0,1,0,0,0,0,0,318,838,12087
False,39,299.5,3,2,9,0,1,0,0,0,0,0,7935,155,12087
False,39,2999.5,6,0,20,1,1,0,0,0,0,0,7935,21,446
False,39,14.5,1,1,7,0,1,0,0,0,0,0,1304,68,12087
True,39,10000.0,6,1,22,0,1,0,0,0,0,0,7935,152,12087
False,21,59.5,5,2,5,1,1,0,0,0,0,0,1304,1160,12087
False,29,749.5,5,0,4,0,1,0,0,0,0,0,343,40,1531
True,29,299.5,3,2,10,1,1,0,0,0,0,0,7935,503,12087
False,29,299.5,2,2,11,1,1,0,1,0,0,0,439,77,675
False,21,2999.5,3,0,2,0,1,0,0,1,0,0,709,1239,12087
False,21,59.5,5,0,3,0,1,0,0,0,0,0,994,1798,12087
False,29,2999.5,5,0,9,1,1,0,0,0,0,0,43,155,341
False,21,299.5,1,1,1,1,0,1,1,1,0,0,994,527,12087
False,39,2999.5,3,2,5,0,1,0,0,0,0,0,7935,838,684
False,29,59.5,6,1,5,2,1,0,0,0,0,0,4461,491,12087
False,29,299.5,3,1,5,1,1,0,0,0,0,0,7935,82,592
False,29,2999.5,5,1,2,0,1,0,0,0,0,0,343,1798,12087
True,39,299.5,3,2,14,1,1,0,0,0,0,0,753,1239,12087
True,39,59.5,5,1,15,1,1,0,0,0,0,0,7935,444,684
False,21,10000.0,5,1,0,0,1,0,0,0,0,0,371,1798,12087
True,29,2999.5,6,1,10,1,0,0,1,0,0,0,215,538,12087
True,21,59.5,5,0,4,0,1,0,0,0,0,0,4461,94,799
True,21,59.5,4,2,6,1,1,0,0,0,0,0,7935,527,12087
False,29,749.5,5,1,5,0,1,0,0,0,0,0,4461,962,12087
True,29,59.5,5,2,5,0,1,0,0,0,0,0,1304,620,12087
False,29,10000.0,6,2,8,0,1,0,0,0,0,0,4461,47,341
True,29,299.5,6,2,9,1,1,0,0,0,0,0,4461,1239,12087
True,39,2999.5,6,2,14,0,1,0,0,0,0,0,318,1239,12087
False,29,299.5,5,1,6,2,1,0,0,0,0,0,501,46,12087
True,39,5.5,6,1,16,2,1,0,0,0,0,0,7935,185,12087
False,21,14.5,5,2,4,2,1,0,0,0,0,0,7935,962,12087
True,39,10000.0,6,2,17,0,1,0,0,0,0,0,7935,171,1531
False,49,14.5,6,0,15,1,1,0,0,0,0,0,4461,253,12087
True,59,14.5,6,1,35,2,1,0,0,0,0,0,4461,1239,12087
True,39,59.5,6,2,20,1,1,0,0,0,0,0,211,1239,12087
True,49,749.5,6,1,20,1,1,0,0,0,0,0,7935,1798,1531
False,39,299.5,5,1,19,1,0,1,0,0,0,0,7935,1239,684
False,29,10000.0,5,1,7,1,1,0,0,0,0,0,501,1239,684
False,29,2999.5,5,1,5,1,1,0,0,0,0,0,501,46,12087
True,29,749.5,5,1,8,2,1,0,1,0,0,0,7935,425,12087
True,29,2999.5,5,2,10,0,1,0,1,0,0,0,7935,140,341
False,29,5.5,1,0,2,1,1,0,0,0,0,0,371,46,652
True,29,5.5,3,2,14,2,0,0,1,0,0,0,4461,171,12087
False,29,10000.0,5,1,5,0,1,0,0,0,0,0,1304,30,12087
False,29,59.5,3,1,10,1,1,0,0,0,0,0,4461,38,12087
False,49,299.5,6,0,13,0,1,0,0,0,0,0,4461,491,12087
False,29,14.5,5,2,5,0,1,0,0,0,0,0,7935,171,12087
False,39,10000.0,7,0,14,1,1,0,0,0,0,0,4461,503,652
True,39,299.5,5,2,21,1,1,0,0,0,0,0,7935,310,12087
True,39,14.5,5,2,13,1,1,0,0,0,0,0,994,786,12087
False,29,299.5,6,1,3,0,1,0,1,0,0,0,4461,79,12087
True,39,59.5,6,1,14,1,1,0,0,0,0,0,7935,838,12087
True,29,59.5,1,2,5,2,1,0,0,0,0,0,1304,1798,12087
False,29,59.5,5,2,6,1,1,0,0,0,0,0,1304,620,12087
True,29,59.5,6,2,6,0,1,0,0,0,0,0,7935,176,1531
True,39,2999.5,5,1,7,0,1,0,0,0,0,0,994,310,1531
True,39,59.5,5,0,19,2,1,0,0,0,0,0,211,3865,460
False,21,5.5,5,2,1,1,1,0,1,0,0,0,7935,117,1531
False,29,59.5,6,2,6,0,1,0,0,0,0,0,4461,77,12087
False,29,299.5,6,1,2,0,1,0,0,0,0,0,994,838,12087
False,29,59.5,6,1,7,2,1,0,0,0,0,0,4461,155,12087
True,39,2999.5,6,1,11,2,1,0,0,0,0,0,7935,3865,12087
False,39,59.5,3,1,14,1,1,0,0,0,0,0,4461,425,684
False,21,59.5,3,2,6,1,1,0,0,0,0,0,4461,19,1531
False,29,59.5,3,2,2,0,1,0,0,0,0,0,1304,503,12087
False,29,5.5,4,0,7,2,1,0,0,0,0,0,753,1798,12087
True,49,59.5,5,2,24,1,1,0,0,0,0,0,4461,838,12087
False,29,5.5,5,0,4,0,1,0,0,0,0,0,4461,962,12087
False,21,10000.0,6,1,2,0,1,0,0,0,0,0,175,538,401
True,39,299.5,6,1,17,1,1,0,0,0,0,0,7935,209,12087
True,39,59.5,3,2,17,2,1,0,0,0,0,0,4461,1798,12087
True,59,7499.5,6,0,32,1,1,0,0,0,0,0,7935,191,675
True,29,749.5,5,1,4,0,1,0,0,0,0,0,7935,340,12087
False,49,59.5,5,0,22,2,1,0,0,0,0,0,994,68,12087
False,39,14.5,5,1,15,2,1,0,0,0,0,0,439,425,12087
True,39,59.5,4,1,11,2,1,0,0,0,0,0,994,1798,1531
True,59,59.5,5,1,37,1,1,0,0,0,0,0,7935,425,12087
False,29,59.5,5,1,8,1,1,0,0,0,0,0,7935,185,12087
True,29,5.5,5,1,10,2,1,0,0,0,0,0,7935,340,12087
False,29,749.5,3,0,4,1,1,0,0,0,0,0,709,491,592
False,39,59.5,5,2,3,1,1,0,0,0,0,0,37,838,12087
False,29,5.5,7,0,5,0,1,0,0,0,0,0,7935,71,12087
True,29,299.5,5,2,11,1,1,0,0,0,0,0,4461,538,12087
True,49,14.5,3,0,29,2,1,0,0,0,0,0,994,3865,652
False,39,14.5,3,1,23,2,0,1,0,0,0,0,7935,310,1531
True,29,10000.0,6,2,6,0,1,0,1,0,0,0,1304,527,12087
False,49,299.5,6,2,20,0,1,0,0,0,0,0,7935,503,12087
False,21,59.5,5,2,3,1,1,0,0,0,0,0,1304,962,12087
True,39,14.5,6,1,25,2,1,0,1,0,0,0,7935,527,12087
True,29,59.5,3,1,11,2,1,0,0,0,0,0,7935,185,12087
True,39,1.0,4,2,22,2,0,0,1,0,0,0,7935,1798,12087
False,49,5.5,5,1,28,1,0,1,0,0,0,0,4461,527,12087
True,39,5.5,6,2,14,2,1,0,0,0,0,0,7935,1798,12087
False,39,59.5,5,1,8,2,1,0,1,0,0,0,7935,1798,12087
True,29,299.5,6,1,8,1,1,0,0,0,0,0,318,425,460
True,49,59.5,6,1,24,1,1,0,0,0,0,0,4461,444,401
True,49,59.5,5,1,25,1,1,0,0,0,0,0,4461,838,465
False,21,59.5,4,1,3,0,1,0,0,0,1,0,7935,786,684
False,29,59.5,6,1,5,1,1,0,1,0,0,0,343,82,12087
False,39,10000.0,6,2,13,0,1,0,0,0,0,0,709,538,12087
False,29,59.5,5,1,4,0,1,0,0,0,0,0,4461,155,12087
False,21,10000.0,0,1,2,0,1,0,0,0,0,0,7935,340,203
False,29,59.5,1,1,6,2,1,0,0,0,0,0,4461,425,12087
False,21,14.5,6,1,8,2,1,0,0,0,0,0,7935,1160,12087
False,29,2999.5,5,1,6,0,1,0,0,0,0,0,753,310,341
True,29,59.5,5,1,9,1,1,0,0,0,0,0,7935,1798,12087
True,29,299.5,5,2,9,1,1,0,0,0,0,0,7935,1239,12087
False,29,59.5,3,1,7,2,1,0,0,0,0,0,753,962,12087
True,39,299.5,6,2,15,0,0,0,1,0,0,0,4461,538,12087
True,39,10000.0,5,1,7,1,1,0,1,0,0,0,423,444,652
False,21,5.5,1,0,0,1,1,0,0,1,0,0,7935,620,12087
False,29,20.0,6,0,10,1,1,0,1,0,0,0,155,1798,341
True,29,59.5,6,1,3,2,1,0,0,0,0,0,753,340,12087
False,49,5.5,4,0,35,2,1,0,0,0,0,0,4461,148,12087
False,21,299.5,3,1,6,1,1,0,1,0,0,0,7935,425,848
False,29,59.5,6,0,5,0,1,0,0,0,0,0,753,68,12087
True,29,5.5,6,1,1,1,1,0,0,0,0,0,709,1798,592
False,29,59.5,5,0,2,1,1,0,0,0,0,0,4461,94,848
True,49,749.5,5,1,24,0,1,0,0,0,0,0,439,117,799
True,39,59.5,3,2,18,2,1,0,0,0,0,0,439,46,675
False,21,299.5,5,2,2,0,1,0,0,0,0,0,7935,962,12087
False,29,299.5,5,2,8,1,1,0,0,0,0,0,1304,425,401
False,29,299.5,1,2,8,2,1,0,0,0,0,0,1304,491,12087
True,39,10000.0,3,2,10,1,1,0,0,0,0,0,7935,3865,12087
True,39,299.5,5,2,15,2,1,0,1,0,0,0,7935,3865,12087
False,29,299.5,6,1,10,0,1,0,0,0,0,0,1304,253,460
False,39,2999.5,6,1,20,0,1,0,0,0,0,0,4461,1160,12087
True,49,5.5,6,2,27,2,1,0,0,0,0,0,7935,176,799
False,29,59.5,5,0,7,2,1,0,0,0,0,0,753,100,12087
True,49,299.5,5,2,28,1,1,0,0,0,0,0,4461,1239,12087
True,29,14.5,6,1,10,2,1,0,0,0,0,0,7935,3865,12087
False,29,2999.5,7,1,9,0,1,0,0,0,0,0,343,838,684
True,29,2999.5,6,1,12,0,1,0,0,0,0,0,994,1798,12087
False,39,299.5,5,0,11,1,1,0,0,0,0,0,7935,1798,12087
False,39,59.5,6,0,10,1,0,1,0,0,0,0,7935,838,1531
False,29,749.5,5,1,2,0,1,0,0,0,0,0,7935,538,12087
True,29,14.5,6,2,7,1,0,0,1,0,0,0,75,491,12087
False,21,59.5,6,1,5,0,1,0,1,0,0,0,7935,838,12087
True,29,59.5,6,1,5,2,1,0,0,0,0,0,7935,155,12087
False,29,10000.0,5,2,5,1,1,0,0,0,0,0,4461,1160,12087
False,29,59.5,5,0,3,1,1,0,0,0,0,0,215,209,848
False,39,299.5,6,2,15,1,1,0,0,0,0,0,1304,962,12087
False,17,5.5,1,1,5,2,1,0,0,1,0,0,318,82,1531
True,29,5.5,5,2,6,2,1,0,0,0,0,0,12,3865,401
True,29,59.5,6,2,6,2,1,0,0,0,0,0,4461,1798,848
False,39,749.5,5,1,23,1,1,0,0,0,0,0,7935,838,12087
False,29,59.5,6,1,3,0,1,0,0,0,0,0,7935,838,12087
False,21,10000.0,5,0,2,0,1,0,0,0,0,0,215,69,799
True,29,59.5,6,2,5,0,1,0,0,0,0,0,994,1798,12087
False,29,299.5,5,2,4,0,1,0,0,0,0,0,7935,1798,12087
False,29,59.5,5,1,4,1,1,0,0,0,0,0,371,176,12087
True,39,299.5,2,0,23,2,1,0,0,0,0,0,994,786,592
True,29,299.5,4,1,8,1,1,0,0,0,0,0,4461,1798,12087
False,39,299.5,6,1,5,0,1,0,0,0,0,0,4461,491,12087
True,39,2999.5,6,1,9,0,1,0,0,0,0,0,4461,1798,675
True,29,7499.5,5,0,6,0,1,0,0,0,0,0,318,3865,12087
False,21,14.5,3,1,1,0,0,1,0,0,1,0,155,1798,12087
False,39,59.5,5,1,1,0,1,0,0,0,0,0,7935,155,12087
False,29,299.5,5,1,3,0,1,0,0,0,0,0,4461,491,12087
True,39,59.5,5,0,11,2,1,0,0,0,0,0,7935,94,12087
False,39,59.5,6,1,18,1,1,0,0,0,0,0,994,1160,12087
False,29,5.5,6,2,3,2,0,1,1,0,0,0,318,340,12087
False,29,2999.5,5,1,10,0,1,0,0,0,0,0,4461,185,12087
True,39,59.5,5,2,18,2,1,0,0,0,0,0,7935,620,675
False,29,59.5,6,0,0,0,1,0,0,0,0,0,994,1798,12087
False,21,59.5,5,2,2,0,1,0,0,0,0,0,7935,1239,12087
True,29,14.5,5,1,4,2,1,0,0,0,0,0,994,1798,12087
True,39,10000.0,7,0,13,0,1,0,0,0,0,0,994,253,12087
True,29,299.5,5,2,10,1,0,1,0,0,0,0,4461,1239,12087
False,29,59.5,6,0,8,2,1,0,0,0,0,0,7935,962,12087
True,29,1.0,3,1,9,2,0,0,1,0,0,0,753,527,12087
True,29,749.5,5,1,12,0,1,0,0,0,0,0,994,1239,1531
True,29,14.5,3,2,12,1,1,0,0,0,0,0,7935,527,12087
False,49,59.5,7,0,27,2,1,0,0,0,0,0,994,219,12087
True,39,14.5,6,1,25,2,1,0,0,0,0,0,4461,340,12087
False,29,5.5,6,2,10,2,1,0,0,0,0,0,51,38,1531
True,39,2999.5,5,2,14,0,1,0,0,0,0,0,4461,962,12087
True,39,7499.5,6,1,13,0,1,0,1,0,0,0,7935,1798,12087
False,21,5.5,1,0,0,1,1,0,0,0,0,0,7935,209,12087
True,29,59.5,5,2,12,1,1,0,0,0,0,0,7935,3865,12087
False,29,59.5,5,0,10,1,1,0,0,0,0,0,7935,209,12087
True,29,14.5,5,0,5,2,1,0,0,0,0,0,7935,340,12087
False,29,5.5,1,1,8,2,1,0,0,0,0,0,7935,77,12087
False,29,299.5,6,1,6,2,1,0,0,0,0,0,343,620,675
True,29,299.5,3,1,9,1,1,0,0,0,0,0,7935,1239,12087
False,39,59.5,6,1,15,1,1,0,0,0,0,0,7935,962,278
True,39,2999.5,5,2,13,0,1,0,0,0,0,0,994,156,12087
True,49,10000.0,5,2,33,0,0,0,1,0,0,0,4461,109,675
False,29,2999.5,6,2,6,1,1,0,0,0,0,0,4461,219,465
False,39,299.5,6,2,11,1,1,0,0,0,0,0,7935,171,12087
False,21,59.5,5,2,1,1,1,0,0,0,0,0,7935,1239,12087
False,29,749.5,6,1,5,0,1,0,0,0,0,0,7935,219,12087
True,59,299.5,3,1,38,1,1,0,0,0,0,0,4461,1239,12087
False,29,59.5,1,0,4,1,1,0,0,0,0,0,994,71,12087
False,49,749.5,3,1,13,0,1,0,0,0,0,0,4461,503,12087
True,29,5.5,5,2,10,1,1,0,0,0,0,0,4461,962,848
False,21,59.5,5,1,4,0,1,0,0,0,0,0,1304,962,799
True,29,14.5,6,1,4,2,1,0,0,0,0,0,7935,209,12087
False,21,14.5,1,0,2,0,1,0,0,0,0,0,7935,1798,12087
True,29,2999.5,7,1,10,1,1,0,0,0,0,0,343,1798,675
False,29,299.5,6,2,5,0,1,0,0,0,0,0,501,1160,12087
True,49,59.5,5,1,25,0,1,0,0,0,0,0,7935,786,12087
False,29,5.5,3,1,12,2,1,0,0,0,0,0,7935,140,12087
False,39,749.5,3,1,17,0,1,0,0,0,0,0,7935,620,12087
True,29,2999.5,5,2,8,0,1,0,0,0,0,0,7935,1239,12087
True,29,7499.5,5,1,6,0,1,0,0,0,0,0,4461,1239,12087
True,39,749.5,6,1,4,0,1,0,0,0,0,0,753,786,12087
False,29,59.5,7,1,8,1,1,0,0,0,0,0,155,491,341
True,29,59.5,3,2,12,1,1,0,0,0,0,0,501,527,460
