HighIncomeDev,AgeOrdinals,OrgSizeOrdinals,EdLevelOrdinals,RemoteOrdinals,YearsCodePro,PurchaseInfluence,"Employed, full-time","Employed, part-time","Independent contractor, freelancer, or self-employed","Student, full-time","Student, part-time",Not employed,DevType,Country,Industry
True,39,59.5,7,1,10,0,1,0,1,0,0,0,17,8,13
True,29,299.5,5,0,5,1,1,0,0,0,0,0,17,64,9
False,29,10000.0,5,1,7,1,1,0,0,0,0,0,28,62,9
False,29,59.5,5,2,5,2,1,0,0,0,0,0,17,52,13
True,59,299.5,5,1,34,2,1,0,0,0,0,0,17,132,4
False,29,749.5,5,1,3,1,1,0,0,0,0,0,19,62,3
False,29,59.5,5,1,12,2,1,0,0,0,0,0,17,138,13
False,49,1.0,5,2,20,2,0,0,1,0,0,0,17,109,13
False,21,299.5,1,1,4,0,1,0,0,0,0,0,13,139,8
True,39,2999.5,7,2,10,2,1,0,0,0,0,0,25,150,13
True,29,59.5,5,2,4,2,1,0,0,0,0,0,17,8,13
True,39,1.0,6,2,8,0,0,0,1,0,0,0,13,115,13
True,29,59.5,1,1,10,1,1,0,0,0,0,0,17,139,12
True,29,7499.5,6,2,10,0,1,0,0,0,0,0,9,134,13
True,21,10000.0,1,2,7,0,1,0,0,0,0,0,33,150,8
True,39,299.5,6,2,7,1,0,0,1,0,0,0,13,133,11
False,21,59.5,5,2,3,0,1,0,1,0,0,0,16,109,13
False,29,1.0,5,2,4,2,0,0,1,0,0,0,13,30,13
True,59,59.5,5,1,23,2,1,0,0,0,0,0,14,152,13
False,29,299.5,5,1,6,0,1,0,0,0,0,0,17,121,11
False,29,299.5,5,0,3,1,1,0,0,0,0,0,19,62,12
False,49,59.5,6,1,24,1,1,0,0,0,0,0,13,37,9
False,21,14.5,0,0,2,2,1,0,0,0,0,0,17,154,13
True,49,299.5,5,1,31,1,0,1,1,0,0,0,17,103,13
True,29,59.5,5,0,10,2,1,0,0,0,0,0,22,71,0
True,39,59.5,6,2,19,0,1,0,0,0,0,0,13,115,13
False,29,5.5,5,2,7,0,1,0,0,0,0,0,13,62,13
False,29,59.5,6,0,5,0,1,0,0,0,0,0,17,36,10
False,39,14.5,5,1,2,0,1,0,0,0,0,0,19,62,13
False,39,14.5,5,0,8,0,1,0,0,0,0,0,13,133,12
True,29,20.0,4,2,13,0,0,0,1,0,0,0,13,115,13
False,29,7499.5,5,2,9,1,1,0,0,0,0,0,17,62,13
False,39,299.5,5,0,9,1,1,0,0,0,0,0,16,12,13
False,49,14.5,3,0,26,1,1,0,0,0,0,0,14,138,13
False,39,10000.0,6,2,17,0,1,0,0,0,0,0,17,7,13
True,29,10000.0,6,1,9,0,1,0,0,0,0,0,17,27,1
False,29,7499.5,6,1,4,2,0,1,0,0,0,0,17,8,6
False,39,5.5,6,2,3,0,0,1,1,0,0,0,17,27,13
False,29,2999.5,5,2,7,0,1,0,0,0,0,0,13,45,0
False,21,14.5,4,0,1,0,1,0,0,0,0,0,14,134,11
False,29,14.5,5,1,0,0,0,0,1,0,0,1,17,63,13
False,49,14.5,4,1,16,0,1,0,0,0,0,0,17,138,13
True,29,5.5,5,1,8,2,1,0,0,0,0,0,17,139,14
False,29,2999.5,6,2,0,0,1,0,0,0,0,0,19,50,11
True,59,299.5,6,2,20,1,1,0,0,0,0,0,17,52,14
False,21,59.5,5,1,2,2,0,1,0,0,1,0,0,9,13
False,21,59.5,5,0,4,1,0,1,0,0,1,1,5,74,13
True,39,59.5,6,2,13,2,0,0,1,0,0,0,17,115,14
False,29,14.5,5,0,3,1,1,0,0,0,0,0,15,118,13
True,29,5.5,7,2,4,2,1,0,0,0,0,0,22,27,13
False,29,59.5,5,1,9,1,1,0,0,0,0,0,13,102,13
True,59,299.5,6,1,35,0,1,0,0,0,0,0,15,52,13
True,59,299.5,6,1,35,1,1,0,0,0,0,0,27,52,13
False,29,59.5,1,1,10,1,1,0,0,0,0,0,17,8,11
False,29,59.5,5,0,3,1,1,0,0,0,1,0,17,115,8
True,29,10000.0,5,1,12,0,1,0,0,0,0,0,14,152,13
False,29,10000.0,5,2,10,0,1,0,0,0,0,0,13,148,13
True,29,59.5,1,1,6,1,0,1,1,0,0,0,17,139,12
True,39,10000.0,2,2,18,0,1,0,0,0,0,0,19,122,8
False,29,59.5,1,1,10,1,1,0,0,0,0,0,16,69,13
False,29,7499.5,5,1,3,1,1,0,0,0,0,0,3,71,11
False,29,14.5,5,1,4,0,1,0,0,0,0,0,17,109,13
True,29,59.5,5,1,12,1,0,0,1,0,0,0,13,37,13
True,59,299.5,6,2,28,1,1,0,0,0,0,0,17,52,13
True,39,59.5,6,1,8,0,1,0,0,0,0,0,17,150,3
False,39,5.5,3,2,14,2,0,0,1,0,0,0,17,121,13
False,21,5.5,6,2,0,2,1,0,0,0,0,0,17,62,13
False,39,59.5,6,2,6,0,1,0,0,0,0,0,17,115,13
True,49,59.5,3,2,33,1,1,0,0,0,0,0,13,52,13
False,21,59.5,5,1,2,1,1,0,0,0,0,0,13,37,13
False,39,59.5,7,1,16,1,1,0,0,0,0,0,5,130,5
True,39,59.5,5,1,16,2,1,0,0,0,0,0,13,49,13
True,29,59.5,1,1,7,1,1,0,0,0,0,0,17,152,4
True,29,59.5,3,1,7,2,1,0,0,0,0,0,13,52,2
False,29,14.5,6,2,5,1,0,0,1,0,0,0,19,148,5
True,29,10000.0,3,1,9,2,1,0,0,0,0,0,17,152,14
True,39,59.5,6,2,9,1,1,0,0,0,0,0,12,148,13
False,29,5.5,5,1,9,1,0,0,1,0,0,0,17,62,13
False,29,59.5,3,1,1,1,1,0,0,0,1,0,17,138,5
False,21,299.5,5,0,1,0,1,0,0,0,0,0,13,101,13
False,29,299.5,5,2,10,0,1,0,0,0,0,0,17,62,13
False,21,20.0,3,2,2,2,1,0,0,0,0,0,13,148,13
False,21,2999.5,3,1,2,1,1,0,0,0,0,0,17,37,9
False,21,5.5,5,0,3,2,1,0,0,0,0,0,19,62,12
True,21,299.5,6,0,2,1,1,0,0,0,0,0,3,41,13
False,29,59.5,6,1,14,0,1,0,0,0,0,0,17,62,3
False,29,59.5,5,1,5,2,1,0,0,0,0,0,13,138,9
False,29,299.5,3,1,5,1,1,0,0,0,0,0,3,52,11
False,29,299.5,5,2,4,0,1,0,0,0,1,0,16,69,13
False,29,2999.5,6,1,4,0,1,0,0,1,0,0,13,148,13
False,39,59.5,6,0,12,0,1,0,1,0,0,0,17,62,13
True,39,59.5,6,1,11,1,1,0,0,0,0,0,13,9,13
False,29,299.5,5,1,5,1,0,1,0,0,0,0,17,9,13
False,21,299.5,4,0,4,1,1,0,0,0,0,0,13,64,10
False,39,5.5,1,1,3,2,1,0,0,0,0,0,17,107,3
True,29,10000.0,5,1,11,0,1,0,0,0,0,0,13,30,13
False,29,5.5,3,1,9,1,1,0,0,0,0,0,17,62,13
False,21,299.5,6,1,2,1,1,0,0,0,0,0,13,148,13
True,29,59.5,5,1,14,2,1,0,0,0,0,0,17,150,13
False,29,749.5,5,1,6,1,0,1,0,0,1,0,8,102,9
False,29,1.0,5,2,6,2,0,0,1,0,0,1,18,52,13
True,39,59.5,7,1,9,1,1,0,0,0,0,0,22,52,13
False,21,14.5,3,0,3,1,1,0,0,0,0,0,15,8,13
False,29,299.5,6,1,8,0,1,0,0,0,0,0,15,69,13
False,29,14.5,1,0,6,1,1,0,0,0,0,0,17,52,13
False,39,10000.0,6,1,14,0,1,0,0,0,0,0,17,115,0
False,21,299.5,3,1,4,0,1,0,0,0,0,0,8,115,11
True,29,59.5,3,2,6,1,1,0,0,0,0,0,17,52,13
False,29,299.5,4,1,11,1,1,0,0,0,0,0,13,122,8
False,29,10000.0,6,2,3,1,0,0,1,0,0,0,5,69,7
False,49,1.0,6,2,16,2,0,0,1,0,0,0,25,37,13
True,39,2999.5,6,2,10,0,1,0,0,0,0,0,13,141,13
False,21,299.5,5,0,2,0,1,0,0,0,0,0,13,62,11
True,39,10000.0,5,2,6,0,1,0,0,0,0,0,13,150,12
True,29,2999.5,6,1,8,1,1,0,0,0,0,0,17,41,13
False,29,59.5,3,2,6,2,1,0,0,0,0,0,16,150,13
False,29,1.0,5,0,4,2,0,1,0,0,1,0,13,52,13
True,29,299.5,5,2,11,1,1,0,0,0,0,0,17,122,13
False,21,59.5,3,2,7,1,1,0,0,0,1,0,2,62,13
True,29,10000.0,5,1,7,1,0,0,1,0,0,0,16,14,9
False,21,299.5,5,2,2,1,1,0,0,0,0,0,18,148,13
True,29,59.5,5,2,11,2,1,0,0,0,0,0,13,138,3
False,29,10000.0,6,2,5,0,0,0,1,0,0,0,16,148,13
True,39,2999.5,7,2,18,1,1,0,0,0,0,0,13,148,13
True,29,7499.5,6,2,8,1,1,0,0,0,0,0,22,148,1
False,21,299.5,5,0,1,0,1,0,0,0,0,0,17,62,13
False,29,14.5,6,2,8,1,1,0,0,0,0,0,13,148,11
True,49,7499.5,5,2,29,1,1,0,0,0,0,0,14,8,13
False,29,299.5,5,0,4,1,1,0,0,0,1,0,0,62,13
False,29,10000.0,6,1,5,0,1,0,0,0,0,0,5,50,1
True,39,1.0,6,2,14,2,0,0,1,0,0,0,17,41,13
True,39,1.0,4,2,10,2,0,0,1,0,0,0,17,8,13
False,29,299.5,6,2,7,1,1,0,0,0,0,0,12,148,11
False,29,5.5,3,2,1,0,1,0,0,0,0,0,16,148,13
False,21,59.5,5,1,1,0,0,1,0,1,0,0,32,14,13
True,29,299.5,5,1,5,0,1,0,0,0,0,0,19,141,13
False,39,5.5,1,0,21,2,1,0,0,0,0,0,17,69,13
True,29,20.0,5,0,4,1,1,0,0,0,0,0,18,8,9
False,21,749.5,5,2,2,0,1,0,0,0,1,0,14,148,5
True,39,2999.5,6,2,14,0,1,0,0,0,0,0,3,60,13
True,29,299.5,3,2,9,0,0,0,1,0,0,0,13,115,8
False,29,14.5,5,1,4,1,1,0,0,0,0,0,13,141,13
True,29,5.5,3,1,5,2,1,0,0,0,0,0,17,139,13
False,29,299.5,5,1,4,1,1,0,0,0,0,0,17,150,8
False,29,10000.0,5,0,4,1,1,0,0,0,0,0,11,44,5
False,29,299.5,1,0,0,1,1,0,0,0,0,0,17,52,11
True,29,10000.0,5,1,10,0,1,0,0,0,0,0,17,152,8
True,29,2999.5,5,2,5,0,1,0,0,0,0,0,13,52,2
True,29,299.5,2,0,15,1,1,0,0,0,0,0,13,68,7
True,21,59.5,1,0,3,1,1,0,0,0,0,0,19,148,13
True,49,59.5,7,2,10,2,1,0,0,0,0,1,31,148,13
False,29,59.5,4,1,2,1,1,0,0,0,0,0,13,138,13
False,29,14.5,6,0,3,1,1,0,0,0,0,0,13,102,13
False,29,299.5,5,1,2,0,1,0,0,0,0,0,13,138,13
False,39,749.5,6,1,12,1,0,1,0,0,0,0,14,52,9
True,29,59.5,5,1,7,0,1,0,0,0,0,0,17,66,13
False,59,1.0,6,2,40,2,0,0,1,0,0,0,13,9,13
False,39,59.5,6,2,22,0,1,0,0,0,0,0,13,122,13
True,39,59.5,6,1,17,1,1,0,0,0,0,0,13,60,13
False,29,10000.0,5,1,6,0,1,0,0,0,0,0,13,62,1
False,21,59.5,5,1,1,2,1,0,0,0,0,0,14,50,12
False,29,7499.5,6,2,3,0,1,0,0,0,0,0,16,145,10
False,29,14.5,5,0,5,1,1,0,0,0,0,0,19,64,13
True,39,59.5,6,2,15,1,1,0,0,0,0,0,13,69,13
False,29,2999.5,5,1,8,1,1,0,0,0,0,0,16,62,14
False,39,5.5,5,1,5,1,1,0,0,0,0,0,17,133,6
True,39,749.5,5,1,20,1,0,1,0,0,0,0,17,139,13
False,29,59.5,6,2,15,1,1,0,0,0,0,0,17,148,13
False,29,1.0,6,1,8,0,1,0,1,0,0,0,17,50,7
False,39,1.0,1,2,15,0,0,0,1,0,0,0,17,52,13
False,29,59.5,6,2,6,1,1,0,1,0,0,0,13,148,13
True,29,1.0,6,2,12,1,0,0,1,0,0,1,17,51,13
False,29,299.5,6,1,7,1,1,0,0,0,0,0,13,145,13
False,49,749.5,5,2,26,0,1,0,0,0,0,0,13,122,13
False,29,59.5,5,2,8,1,1,0,0,0,0,0,17,62,13
True,29,14.5,5,0,12,2,1,0,0,0,0,0,17,68,8
False,29,59.5,5,1,6,2,1,0,0,1,0,0,16,84,13
False,21,299.5,1,1,4,1,1,0,0,0,0,0,17,69,3
False,21,59.5,1,0,8,2,1,0,0,0,0,0,17,69,12
True,39,10000.0,6,2,13,0,0,0,1,0,0,0,18,69,13
False,39,749.5,5,1,13,1,1,0,0,0,0,0,17,88,3
False,39,14.5,6,0,10,2,1,0,0,0,0,0,17,50,8
True,39,1.0,6,2,10,2,0,0,1,0,0,0,19,52,13
False,29,59.5,5,2,4,0,1,0,0,0,0,0,17,105,0
True,29,59.5,6,1,7,1,1,0,0,0,0,0,3,52,8
True,29,2999.5,5,2,9,0,1,0,0,0,0,0,19,52,13
True,29,2999.5,5,2,5,0,1,0,0,0,0,0,17,66,13
False,29,59.5,5,0,3,0,1,0,0,0,0,0,17,132,7
True,29,299.5,6,2,8,0,1,0,0,0,0,0,17,52,13
True,39,14.5,5,1,9,1,1,0,0,0,0,0,17,41,13
True,39,59.5,5,1,7,1,1,0,0,0,0,0,17,68,13
False,21,299.5,4,0,2,1,1,0,0,0,0,0,17,102,13
False,29,299.5,5,1,11,2,1,0,0,0,0,0,12,62,13
False,29,2999.5,6,1,5,0,1,0,0,0,0,0,8,69,13
False,29,299.5,6,2,7,1,1,0,0,0,0,0,13,148,5
False,29,10000.0,4,1,6,0,1,0,0,0,0,0,17,130,13
False,29,2999.5,3,1,10,2,1,0,0,0,0,0,17,60,13
True,49,299.5,5,1,26,1,1,0,0,0,0,0,17,52,5
False,29,14.5,6,1,6,2,1,0,0,0,0,0,16,52,13
False,39,5.5,3,2,10,1,0,0,1,0,0,0,13,37,3
False,29,59.5,6,2,10,1,1,0,0,0,0,0,16,34,13
False,39,299.5,5,1,3,0,1,0,0,0,0,0,16,52,9
True,29,14.5,7,2,8,2,1,0,0,0,0,0,13,148,3
False,29,299.5,6,0,12,1,1,0,0,0,0,0,10,49,13
False,29,299.5,5,1,2,0,1,0,0,0,0,0,13,54,13
True,39,299.5,5,2,18,1,0,1,0,0,0,0,17,52,13
True,29,10000.0,6,1,7,1,1,0,0,0,0,0,25,139,1
True,39,1.0,6,2,23,0,1,0,1,0,0,0,17,52,2
True,39,7499.5,6,2,14,0,1,0,0,0,0,0,21,50,8
True,29,2999.5,5,1,6,0,1,0,0,0,0,0,17,152,5
True,39,299.5,7,1,11,2,1,0,0,0,0,0,5,156,12
True,29,59.5,5,1,11,1,1,0,0,0,0,0,17,8,5
False,29,59.5,5,0,8,2,1,0,0,0,0,0,14,102,13
False,39,10000.0,6,1,7,1,1,0,0,0,0,0,17,134,11
False,29,10000.0,6,1,8,0,1,0,0,0,0,0,13,37,13
False,21,299.5,3,0,3,2,1,0,0,0,1,0,13,148,12
False,29,5.5,5,2,4,0,1,0,0,0,0,0,13,63,13
True,39,749.5,1,1,7,1,1,0,0,0,0,0,33,52,4
True,39,59.5,6,2,18,0,1,0,0,0,0,0,17,50,13
False,29,59.5,5,2,5,0,1,0,0,0,0,0,13,62,13
True,29,299.5,6,1,10,1,1,0,0,0,0,0,17,121,4
False,29,299.5,3,0,6,1,1,0,0,0,0,0,15,102,11
False,49,59.5,6,0,26,1,1,0,0,0,0,0,17,134,11
False,39,59.5,6,1,14,1,1,0,0,0,0,0,17,52,8
True,21,299.5,5,1,6,2,1,0,0,0,0,0,17,41,13
True,39,5.5,1,0,25,2,0,0,1,0,0,0,17,138,13
False,59,14.5,5,2,10,0,1,0,0,0,0,0,13,50,13
True,29,299.5,5,1,6,1,1,0,0,0,0,0,16,102,8
True,39,299.5,1,1,23,1,1,0,0,0,0,0,17,9,4
True,59,10000.0,6,2,31,1,1,0,0,0,0,0,16,52,13
False,29,59.5,5,2,7,1,1,0,1,0,0,0,13,91,13
False,29,5.5,3,2,7,0,0,0,1,0,0,0,17,60,13
False,29,299.5,3,1,5,1,1,0,0,0,1,0,13,115,12
False,29,749.5,6,0,2,0,1,0,0,0,0,0,12,148,13
True,39,59.5,5,2,16,2,0,0,1,0,0,0,22,52,13
True,39,2999.5,5,1,4,0,1,0,0,0,0,0,17,107,10
True,29,59.5,5,2,6,1,0,0,1,0,0,0,17,37,13
False,39,299.5,3,1,12,0,1,0,0,0,0,0,17,150,13
False,21,2999.5,6,2,3,1,1,0,0,0,0,0,13,148,13
True,39,299.5,5,1,15,2,1,0,0,0,0,0,17,150,13
False,29,5.5,5,2,7,1,0,1,1,0,0,0,13,63,1
True,39,1.0,5,0,20,2,0,0,1,0,0,0,15,102,13
False,39,59.5,6,0,15,0,1,0,0,0,0,0,17,62,13
True,39,5.5,7,1,21,0,1,0,1,0,0,0,13,49,13
True,39,2999.5,6,1,15,0,1,0,0,0,0,0,14,121,13
False,29,749.5,6,1,13,0,1,0,0,0,0,0,13,91,8
False,29,5.5,6,2,5,2,0,0,1,0,0,0,19,69,13
False,29,59.5,5,0,3,2,1,0,0,0,0,0,23,115,1
True,29,2999.5,6,2,3,0,1,0,0,0,0,0,13,52,13
True,29,59.5,5,1,16,2,1,0,0,0,0,0,17,138,13
False,29,299.5,2,1,6,1,1,0,0,0,0,0,8,50,13
False,29,2999.5,5,1,6,1,1,0,0,0,0,0,13,148,12
False,39,14.5,4,1,20,1,1,0,1,0,0,0,17,52,13
False,39,5.5,6,1,12,1,1,0,0,1,0,0,19,148,13
False,29,5.5,5,1,6,1,1,0,0,0,0,0,17,52,13
False,39,2999.5,6,1,12,0,0,0,1,0,0,0,19,115,13
True,39,749.5,5,2,13,1,1,0,0,0,0,0,13,29,13
True,49,749.5,5,1,26,1,1,0,0,0,0,0,13,139,13
True,39,299.5,6,1,16,1,0,1,0,0,0,0,13,102,13
True,29,749.5,1,1,16,1,0,0,1,0,0,0,17,102,14
False,21,299.5,5,1,0,0,1,0,0,0,0,0,8,66,8
False,29,2999.5,6,1,4,1,1,0,0,0,0,0,3,60,9
False,21,2999.5,6,2,3,1,1,0,0,0,0,0,13,148,2
False,29,5.5,5,0,4,0,1,0,0,0,0,0,13,62,13
False,29,749.5,5,1,8,1,1,0,0,0,0,0,10,135,13
True,29,14.5,6,2,10,2,1,0,1,0,0,0,17,9,13
False,29,14.5,6,1,4,1,1,0,0,0,0,0,14,69,5
True,39,299.5,1,1,16,1,1,0,0,0,0,0,14,9,13
False,21,59.5,5,0,3,1,1,0,0,0,0,0,17,130,5
False,29,299.5,5,1,1,1,1,0,0,0,0,0,16,138,13
False,39,299.5,6,2,16,0,1,0,0,0,0,0,13,80,12
False,29,14.5,6,2,9,2,1,0,0,0,0,0,17,148,13
False,29,299.5,5,0,4,1,1,0,0,0,0,0,16,102,13
False,29,10000.0,6,2,10,0,1,0,0,0,0,0,13,129,13
False,29,14.5,6,0,5,2,1,0,0,0,0,0,17,62,13
True,29,59.5,5,1,4,0,1,0,0,0,0,0,17,139,5
False,49,2999.5,7,1,23,1,1,0,0,0,0,0,17,148,9
True,49,1.0,5,2,28,2,0,0,1,0,0,0,17,150,13
False,29,59.5,6,1,12,1,1,0,0,0,0,0,25,115,1
True,49,10000.0,7,2,12,0,1,0,0,0,0,0,28,138,1
True,29,59.5,6,2,5,1,1,0,0,0,0,0,5,52,2
True,29,299.5,1,2,10,1,1,0,0,0,0,0,13,134,8
True,49,59.5,2,2,24,1,1,0,0,0,0,0,14,66,13
False,39,59.5,1,1,19,1,1,0,1,0,0,0,25,69,13
True,29,20.0,3,1,8,0,1,0,0,0,0,0,13,52,13
False,49,299.5,3,1,26,1,1,0,0,0,0,0,25,138,13
True,29,59.5,6,2,4,1,1,0,0,0,0,0,17,150,3
False,29,2999.5,3,1,9,1,1,0,0,0,0,0,17,69,10
True,39,5.5,5,2,18,2,1,0,0,0,0,0,16,150,13
False,21,5.5,5,2,0,2,1,0,0,1,0,0,13,63,13
True,49,749.5,5,2,24,1,1,0,0,0,0,0,2,69,1
True,29,7499.5,6,0,14,1,1,0,0,0,0,0,15,102,11
False,29,749.5,5,0,7,1,1,0,0,0,0,0,22,44,5
True,21,10000.0,5,1,6,0,1,0,0,0,0,0,17,52,13
True,29,59.5,6,0,5,1,1,0,0,0,0,0,13,152,13
False,29,10000.0,5,2,11,0,0,0,1,0,0,0,13,62,5
False,21,59.5,5,0,2,0,0,1,0,0,0,0,30,8,13
True,39,299.5,6,1,18,1,1,0,0,0,0,0,17,49,13
False,21,5.5,5,2,2,1,1,0,0,1,0,0,13,148,3
True,29,59.5,6,2,15,1,1,0,0,0,0,0,19,150,13
True,59,299.5,3,1,28,2,1,0,0,0,0,0,17,46,13
False,39,14.5,3,2,12,2,1,0,0,0,0,0,25,148,11
True,59,299.5,6,2,34,1,1,0,0,0,0,0,13,37,3
True,29,2999.5,5,1,7,0,1,0,0,0,0,0,13,68,13
False,29,299.5,5,1,4,0,1,0,0,0,0,0,17,132,13
True,29,10000.0,7,1,6,0,1,0,0,0,0,0,5,139,13
True,39,749.5,6,1,14,1,1,0,0,0,0,0,16,41,13
True,29,14.5,6,1,1,1,1,0,0,0,0,0,17,139,13
False,29,59.5,5,1,7,2,1,0,0,0,0,0,16,102,13
False,21,14.5,6,1,1,1,1,0,0,0,0,0,17,134,13
True,39,59.5,6,0,12,1,1,0,0,0,0,0,13,52,8
False,29,10000.0,5,0,4,1,1,0,0,0,0,0,14,145,11
False,29,10000.0,5,1,10,1,1,0,0,0,0,0,16,62,13
True,29,7499.5,6,1,5,1,1,0,0,0,0,0,15,150,13
False,29,59.5,5,1,7,1,1,0,0,0,0,0,19,102,13
True,29,299.5,6,2,7,1,1,0,0,0,0,0,13,115,12
False,39,299.5,6,1,8,1,1,0,0,0,0,0,12,148,13
False,29,59.5,5,0,5,1,1,0,0,0,0,0,17,109,13
True,39,10000.0,5,1,15,1,1,0,0,0,0,0,13,50,13
True,39,299.5,6,1,10,1,1,0,0,0,0,0,13,50,0
False,29,59.5,6,1,6,1,1,0,0,0,0,0,13,138,13
False,59,2999.5,3,0,37,1,1,0,0,0,0,0,17,34,13
False,29,2999.5,5,0,5,0,1,0,0,0,0,0,12,62,13
True,49,2999.5,6,1,26,1,1,0,0,0,0,0,15,9,12
True,29,14.5,5,1,9,1,1,0,0,0,0,0,17,52,13
False,21,299.5,5,1,2,0,1,0,0,0,0,0,17,14,13
True,39,1.0,6,1,10,1,0,0,1,0,0,0,19,102,13
True,29,749.5,5,0,3,2,1,0,0,0,0,0,15,139,9
True,29,1.0,6,1,9,2,0,0,1,0,0,0,17,50,13
True,39,14.5,5,2,12,0,1,0,0,0,0,0,13,102,13
False,39,299.5,6,1,18,0,1,0,0,0,0,0,17,138,13
True,29,2999.5,6,1,5,2,1,0,0,0,0,0,5,52,11
False,39,2999.5,6,0,8,0,1,0,0,0,0,0,16,51,13
True,39,749.5,5,1,12,1,1,0,0,0,0,0,13,102,13
True,21,14.5,5,0,2,0,1,0,0,0,0,0,1,59,11
False,29,5.5,6,2,8,2,0,0,1,0,0,0,13,148,13
False,21,2999.5,5,2,2,0,1,0,0,0,0,0,13,145,13
True,39,14.5,6,2,17,2,0,0,1,0,0,0,17,115,13
False,29,5.5,5,1,3,1,1,0,0,0,0,0,17,102,13
False,29,5.5,6,1,3,2,1,0,0,0,0,0,15,107,13
True,29,59.5,7,2,6,2,1,0,0,0,0,0,5,52,13
True,39,59.5,6,2,16,2,1,0,0,0,0,0,13,91,13
False,29,10000.0,5,0,0,0,1,0,0,0,0,0,16,122,8
True,39,59.5,5,2,10,0,1,0,0,0,0,0,17,52,13
False,29,59.5,5,1,6,2,1,0,0,0,0,0,17,62,13
True,39,59.5,6,2,14,2,1,0,0,0,0,0,8,50,13
True,29,5.5,5,1,6,1,1,0,0,0,0,0,16,52,13
False,21,5.5,3,0,4,1,1,0,0,0,0,0,17,69,13
False,49,14.5,4,1,6,2,1,0,0,0,0,0,17,138,13
True,49,59.5,4,1,30,0,1,0,0,0,0,0,17,66,3
False,39,59.5,6,1,14,2,1,0,1,0,0,0,17,88,13
False,39,749.5,6,1,9,0,1,0,0,0,0,0,17,88,11
True,39,20.0,5,1,17,0,1,0,0,0,0,0,16,102,13
True,29,14.5,6,1,5,2,1,0,0,0,0,0,25,139,11
False,29,59.5,6,0,2,0,1,0,0,0,0,0,13,50,13
False,29,749.5,5,0,5,1,1,0,0,0,0,0,17,14,13
False,39,299.5,6,2,4,1,1,0,0,0,0,0,13,148,3
False,29,2999.5,6,2,7,0,1,0,0,0,0,0,17,129,8
True,49,59.5,6,2,27,0,1,0,0,0,0,0,13,150,10
False,21,59.5,6,0,2,1,1,0,0,0,0,0,14,50,13
True,39,2999.5,5,1,13,1,1,0,0,0,0,0,11,102,2
False,29,59.5,6,1,10,2,1,1,1,0,0,0,31,64,1
True,29,14.5,4,0,4,1,1,0,0,0,0,0,16,64,8
False,39,2999.5,7,2,10,0,1,0,1,0,0,0,0,150,13
True,39,299.5,1,2,17,1,1,0,0,0,0,0,16,37,1
False,49,59.5,1,1,30,0,1,0,0,0,0,0,17,50,10
False,21,5.5,5,1,2,1,1,0,0,0,0,0,15,15,3
True,29,59.5,6,1,6,1,1,0,0,0,0,0,14,52,9
True,39,59.5,5,1,12,1,1,0,0,0,0,0,13,102,10
False,29,1.0,3,0,10,2,0,0,1,0,0,0,13,62,13
True,49,59.5,6,0,26,0,1,0,0,0,0,0,14,52,13
True,49,299.5,7,1,20,0,1,0,0,1,0,0,20,27,6
False,29,299.5,5,1,3,1,1,0,0,0,0,0,17,135,13
False,39,59.5,5,1,14,1,1,0,0,0,0,0,13,138,8
False,29,5.5,5,1,5,1,1,1,1,0,1,0,17,40,12
True,29,10000.0,5,1,7,1,1,0,0,0,0,0,15,150,13
False,29,2999.5,3,1,3,0,1,0,0,0,0,0,19,37,0
False,39,299.5,4,0,10,0,1,0,0,0,0,0,14,145,13
False,39,59.5,1,0,20,1,1,0,0,0,0,0,15,52,13
False,29,10000.0,3,1,4,0,1,0,0,0,1,0,13,69,0
True,49,7499.5,7,1,15,2,1,0,0,0,0,0,15,52,9
True,49,10000.0,5,1,18,0,1,0,0,0,0,0,12,102,0
True,29,2999.5,2,1,6,0,1,0,0,0,0,0,5,9,2
False,29,59.5,6,0,3,1,1,0,0,0,0,0,17,150,2
False,39,59.5,3,0,8,1,1,0,0,0,0,0,13,37,6
True,39,2999.5,5,2,20,1,1,0,0,0,0,0,21,102,13
False,21,59.5,1,0,1,1,1,0,0,0,0,0,17,138,13
True,39,299.5,3,1,10,0,1,0,0,0,0,0,13,52,13
False,29,14.5,5,2,4,0,1,0,0,0,0,0,13,134,13
False,21,2999.5,3,2,2,0,1,0,0,0,1,0,17,54,13
False,49,10000.0,6,1,14,0,1,0,0,0,0,0,17,69,13
True,29,2999.5,5,2,5,0,1,0,0,0,0,0,17,115,13
True,29,14.5,5,2,11,2,1,0,0,0,0,0,25,150,13
True,29,10000.0,1,1,4,0,1,0,0,0,0,0,14,150,0
False,29,59.5,3,0,5,1,1,0,1,0,0,0,25,132,9
False,29,20.0,6,1,7,0,1,0,0,0,0,0,14,50,13
False,21,299.5,0,2,4,0,1,0,0,0,0,0,13,148,11
False,39,14.5,3,0,17,2,1,0,0,0,0,0,27,69,13
False,29,5.5,6,2,7,1,1,0,0,0,0,0,19,129,13
True,21,59.5,1,0,0,0,1,0,0,0,0,0,17,139,9
True,29,2999.5,6,1,6,0,1,0,0,0,0,0,17,65,13
False,29,14.5,1,2,1,2,1,0,1,0,0,0,19,148,13
True,39,59.5,5,1,15,1,1,0,0,0,0,0,17,102,11
False,29,7499.5,6,0,4,1,1,0,0,0,0,0,16,50,2
False,49,299.5,3,0,24,1,1,0,0,0,0,0,13,141,13
